event_id,event_name,organizer_id,organizer_name,event_country,historical_event_start,historical_event_end,primary_genre,event_type,event_amount_of_stages,event_amount_of_artists,pa_system,cdj,mixer,monitor,turntable,visuals_required,event_status,cancelled_event
419,No Sundays Without Techno,70,UNDERGRND,Netherlands,2025-07-27 23:00:00+00:00,2025-07-28 04:00:00+00:00,,CLUB & NIGHTLIFE,1,1,Funktion-One,2 × Pioneer CDJ-3000,1 × Pioneer DJM-900NXS2,2 × High-quality powered monitors with independent volume control,Not required (digital/CDJ setup),False,,False
418,RADIANT x UNDRGRND,70,UNDERGRND,Netherlands,2025-08-01 23:00:00+00:00,2025-08-02 07:00:00+00:00,,CLUB & NIGHTLIFE,1,5,Funktion-One,2 × Pioneer CDJ-3000,1 × Pioneer DJM-900NXS2,2 × High-quality powered monitors with independent volume control,Not required (digital/CDJ setup),False,,False
417,No Sundays Without Techno,70,UNDERGRND,Netherlands,2025-08-03 23:00:00+00:00,2025-08-04 04:00:00+00:00,,CLUB & NIGHTLIFE,1,1,Funktion-One,2 × Pioneer CDJ-3000,1 × Pioneer DJM-900NXS2,2 × High-quality powered monitors with independent volume control,Not required (digital/CDJ setup),False,,False
416,INSLAG x UNDRGRND,70,UNDERGRND,Netherlands,2025-08-08 23:00:00+00:00,2025-08-09 07:00:00+00:00,,CLUB & NIGHTLIFE,1,6,Funktion-One,2 × Pioneer CDJ-3000,1 × Pioneer DJM-900NXS2,2 × High-quality powered monitors with independent volume control,Not required (digital/CDJ setup),False,,False
414,No Sundays Without Techno,70,UNDERGRND,Netherlands,2025-08-10 23:00:00+00:00,2025-08-11 04:00:00+00:00,,CLUB & NIGHTLIFE,1,1,Funktion-One,2 × Pioneer CDJ-3000,1 × Pioneer DJM-900NXS2,2 × High-quality powered monitors with independent volume control,Not required (digital/CDJ setup),False,,False
415,APHELION x UNDRGRND,70,UNDERGRND,Netherlands,2025-08-15 23:00:00+00:00,2025-08-16 07:00:00+00:00,,CLUB & NIGHTLIFE,1,4,Funktion-One,2 × Pioneer CDJ-3000,1 × Pioneer DJM-900NXS2,2 × High-quality powered monitors with independent volume control,Not required (digital/CDJ setup),False,,False
413,No Sundays Without Techno,70,UNDERGRND,Netherlands,2025-08-17 23:00:00+00:00,2025-08-18 04:00:00+00:00,,CLUB & NIGHTLIFE,1,1,Funktion-One,2 × Pioneer CDJ-3000,1 × Pioneer DJM-900NXS2,2 × High-quality powered monitors with independent volume control,Not required (digital/CDJ setup),False,,False
412,Get Your Groove On,70,UNDERGRND,Netherlands,2025-08-22 23:00:00+00:00,2025-08-23 07:00:00+00:00,,CLUB & NIGHTLIFE,1,3,Funktion-One,2 × Pioneer CDJ-3000,1 × Pioneer DJM-900NXS2,2 × High-quality powered monitors with independent volume control,Not required (digital/CDJ setup),False,,False
408,No Sundays Without Techno,70,UNDERGRND,Netherlands,2025-08-24 23:00:00+00:00,2025-08-25 04:00:00+00:00,,CLUB & NIGHTLIFE,1,1,Funktion-One,2 × Pioneer CDJ-3000,1 × Pioneer DJM-900NXS2,2 × High-quality powered monitors with independent volume control,Not required (digital/CDJ setup),False,,False
390,UNDRGRND x CODE 303,70,UNDERGRND,Netherlands,2025-08-29 23:00:00+00:00,2025-08-30 06:00:00+00:00,,CLUB & NIGHTLIFE,1,6,Professional club sound system (Funktion-One / L-Acoustics / Void equivalent),2 × Pioneer CDJ-3000 (or CDJ-2000NXS2 equivalent),1 × Pioneer DJM-900NXS2 (or better),2 × High-power booth monitors with independent level control,Not Provided (CDJ Setup Only),False,,False
407,No Sundays Without Techno,70,UNDERGRND,Netherlands,2025-08-31 23:00:00+00:00,2025-09-01 04:00:00+00:00,,CLUB & NIGHTLIFE,1,1,Funktion-One,2 × Pioneer CDJ-3000,1 × Pioneer DJM-900NXS2,2 × High-quality powered monitors with independent volume control,Not required (digital/CDJ setup),False,,False
406,Shut Up and Dance,70,UNDERGRND,Netherlands,2025-09-05 23:00:00+00:00,2025-09-06 07:00:00+00:00,,CLUB & NIGHTLIFE,1,1,Funktion-One,2 × Pioneer CDJ-3000,1 × Pioneer DJM-900NXS2,2 × High-quality powered monitors with independent volume control,Not required (digital/CDJ setup),False,,False
405,No Sundays Without Techno,70,UNDERGRND,Netherlands,2025-09-07 23:00:00+00:00,2025-09-08 04:00:00+00:00,,CLUB & NIGHTLIFE,1,1,Funktion-One,2 × Pioneer CDJ-3000,1 × Pioneer DJM-900NXS2,2 × High-quality powered monitors with independent volume control,Not required (digital/CDJ setup),False,,False
404,Get Your Groove On,70,UNDERGRND,Netherlands,2025-09-12 23:00:00+00:00,2025-09-13 07:00:00+00:00,,CLUB & NIGHTLIFE,1,3,Funktion-One,2 × Pioneer CDJ-3000,1 × Pioneer DJM-900NXS2,2 × High-quality powered monitors with independent volume control,Not required (digital/CDJ setup),False,,False
403,No Sundays Without Techno,70,UNDERGRND,Netherlands,2025-09-14 23:00:00+00:00,2025-09-15 04:00:00+00:00,,CLUB & NIGHTLIFE,1,1,Funktion-One,2 × Pioneer CDJ-3000,1 × Pioneer DJM-900NXS2,2 × High-quality powered monitors with independent volume control,Not required (digital/CDJ setup),False,,False
402,INSLAG x UNDRGRND,70,UNDERGRND,Netherlands,2025-09-19 23:00:00+00:00,2025-09-20 07:00:00+00:00,,CLUB & NIGHTLIFE,1,5,Funktion-One,2 × Pioneer CDJ-3000,1 × Pioneer DJM-900NXS2,2 × High-quality powered monitors with independent volume control,Not required (digital/CDJ setup),False,,False
411,RADIANT x UNDRGRND,70,UNDERGRND,Netherlands,2025-09-26 23:00:00+00:00,2025-09-27 07:00:00+00:00,,CLUB & NIGHTLIFE,1,4,Funktion-One,2 × Pioneer CDJ-3000,1 × Pioneer DJM-900NXS2,2 × High-quality powered monitors with independent volume control,Not required (digital/CDJ setup),False,,False
401,No Sundays Without Techno,70,UNDERGRND,Netherlands,2025-09-28 23:00:00+00:00,2025-09-29 04:00:00+00:00,,CLUB & NIGHTLIFE,1,2,Funktion-One,2 × Pioneer CDJ-3000,1 × Pioneer DJM-900NXS2,2 × High-quality powered monitors with independent volume control,Not required (digital/CDJ setup),False,,False
388,UNDRGRND x CODE 303,70,UNDERGRND,Netherlands,2025-10-03 23:00:00+00:00,2025-10-04 06:00:00+00:00,,CLUB & NIGHTLIFE,1,5,Professional club sound system (Funktion-One / L-Acoustics / Void equivalent),2 × Pioneer CDJ-3000 (or CDJ-2000NXS2 equivalent),1 × Pioneer DJM-900NXS2 (or better),2 × High-power booth monitors with independent level control,Not Provided (CDJ Setup Only),False,,False
400,No Sundays Without Techno,70,UNDERGRND,Netherlands,2025-10-05 23:00:00+00:00,2025-10-06 04:00:00+00:00,,CLUB & NIGHTLIFE,1,1,Funktion-One,2 × Pioneer CDJ-3000,1 × Pioneer DJM-900NXS2,2 × High-quality powered monitors with independent volume control,Not required (digital/CDJ setup),False,,False
209,Get Your Groove On,70,UNDERGRND,Netherlands,2025-10-17 23:00:00+00:00,2025-10-18 19:00:00+00:00,,CLUB & NIGHTLIFE,1,5,Funktion-One Sound System (Main Room),3 × Pioneer CDJ-3000 players,Pioneer DJM-A9 4-channel mixer,2 × Pioneer VM-70 booth monitors,,False,,False
399,No Sundays Without Techno,70,UNDERGRND,Netherlands,2025-10-19 23:00:00+00:00,2025-10-20 04:00:00+00:00,,CLUB & NIGHTLIFE,1,1,Funktion-One,2 × Pioneer CDJ-3000,1 × Pioneer DJM-900NXS2,2 × High-quality powered monitors with independent volume control,Not required (digital/CDJ setup),False,,False
398,ADE UNDRGRND x Beatfreak Records Showcase,70,UNDERGRND,Netherlands,2025-10-24 23:00:00+00:00,2025-10-25 08:00:00+00:00,,SHOWCASE & INDUSTRY,1,11,Funktion-One,2 × Pioneer CDJ-3000,1 × Pioneer DJM-900NXS2,2 × High-quality powered monitors with independent volume control,Not required (digital/CDJ setup),False,,False
410,AFTER ADE - Endless x Eat The Beat x Undrgrnd,70,UNDERGRND,Netherlands,2025-10-25 05:00:00+00:00,2025-10-26 14:00:00+00:00,,CLUB & NIGHTLIFE,1,8,Funktion-One,2 × Pioneer CDJ-3000,1 × Pioneer DJM-900NXS2,2 × High-quality powered monitors with independent volume control,Not required (digital/CDJ setup),False,,False
397,Endless Undrgrnd x ADE,70,UNDERGRND,Netherlands,2025-10-26 23:00:00+00:00,2025-10-27 05:00:00+00:00,,CLUB & NIGHTLIFE,1,7,Funktion-One,2 × Pioneer CDJ-3000,1 × Pioneer DJM-900NXS2,2 × High-quality powered monitors with independent volume control,Not required (digital/CDJ setup),False,3,False
233,UNDRGRND x Halloween Special,70,UNDERGRND,Netherlands,2025-10-31 23:00:00+00:00,2025-11-01 07:00:00+00:00,,CLUB & NIGHTLIFE,1,4,Void Acoustics,Pioneer CDJ-3000 (3x),Pioneer DJM-900NXS2,Pioneer RM-07,Technics SL-1210MK7 (2x),False,,False
396,UNDRGRND x Halloween Special,70,UNDERGRND,Netherlands,2025-10-31 23:00:00+00:00,2025-11-01 07:00:00+00:00,,CLUB & NIGHTLIFE,1,4,Funktion-One,2 × Pioneer CDJ-3000,1 × Pioneer DJM-900NXS2,2 × High-quality powered monitors with independent volume control,Not required (digital/CDJ setup),False,,False
395,No Sundays Without Techno,70,UNDERGRND,Netherlands,2025-11-02 23:00:00+00:00,2025-11-03 04:00:00+00:00,,CLUB & NIGHTLIFE,1,1,Funktion-One,2 × Pioneer CDJ-3000,1 × Pioneer DJM-900NXS2,2 × High-quality powered monitors with independent volume control,Not required (digital/CDJ setup),False,,False
234,CODE 303 x UNDRGRND,70,UNDERGRND,Netherlands,2025-11-07 23:00:00+00:00,2025-11-08 07:00:00+00:00,,CLUB & NIGHTLIFE,1,6,Void Acoustics,Pioneer CDJ-3000 (3x),Pioneer DJM-900NXS2,Pioneer RM-07,Technics SL-1210MK7 (2x),False,,False
235,DRVN x UNDRGRND,70,UNDERGRND,Amsterdam,2025-11-14 23:00:00+00:00,2025-11-15 07:00:00+00:00,,CLUB & NIGHTLIFE,1,6,Void Acoustics,Pioneer CDJ-3000 (3x),Pioneer DJM-900NXS2,Pioneer RM-07,Technics SL-1210MK7 (2x),False,,False
392,No Sundays Without Techno,70,UNDERGRND,Netherlands,2025-11-16 23:00:00+00:00,2025-11-17 06:00:00+00:00,,CLUB & NIGHTLIFE,1,2,Professional club sound system (Funktion-One / L-Acoustics / Void equivalent),2 × Pioneer CDJ-3000 (or CDJ-2000NXS2 equivalent),1 × Pioneer DJM-900NXS2 (or better),2 × High-power booth monitors with independent level control,Not Provided (CDJ Setup Only),False,,False
393,INSLAG x UNDRGRND,70,UNDERGRND,Netherlands,2025-11-21 23:00:00+00:00,2025-11-22 07:00:00+00:00,,CLUB & NIGHTLIFE,1,6,Funktion-One,CDJ-2000NXS2,1 × Pioneer DJM-900NXS2,High-power booth monitors with independent level control,Not Provided (CDJ Setup Only),False,,False
394,No Sundays Without Techno,70,UNDERGRND,Netherlands,2025-11-23 23:00:00+00:00,2025-11-24 04:00:00+00:00,,CLUB & NIGHTLIFE,1,1,Funktion-One,2 × Pioneer CDJ-3000,1 × Pioneer DJM-900NXS2,2 × High-quality booth monitors with independent volume control,Not required (digital/CDJ setup),False,,False
409,Recode Records x UNDRGRND,70,UNDERGRND,Netherlands,2025-11-28 23:00:00+00:00,2025-11-29 07:00:00+00:00,,CLUB & NIGHTLIFE,1,7,Funktion-One,2 × Pioneer CDJ-3000,1 × Pioneer DJM-900NXS2,2 × High-quality powered monitors with independent volume control,Not required (digital/CDJ setup),False,,False
726,No Sundays Without Techno,70,UNDERGRND,Netherlands,2025-11-30 23:00:00+00:00,2025-12-01 04:00:00+00:00,,CLUB & NIGHTLIFE,1,1,Club-installed professional PA system,2 × Pioneer CDJ-2000NXS2,Pioneer DJM-900NXS2,Booth monitors provided,"2 × Technics SL-1210 MK2 (or equivalent, on request)",False,,False
727,Syntherklass x UNDRGRND,70,UNDERGRND,Netherlands,2025-12-05 23:00:00+00:00,2025-12-06 07:00:00+00:00,,CLUB & NIGHTLIFE,1,1,Club-installed professional PA system,2 × Pioneer CDJ-2000NXS2,Pioneer DJM-900NXS2,Pioneer DJM-900NXS2,"2 × Technics SL-1210 MK2 (or equivalent, on request)",False,,False
728,No Sundays Without Techno,70,UNDERGRND,Netherlands,2025-12-07 23:00:00+00:00,2025-12-08 07:00:00+00:00,,CLUB & NIGHTLIFE,1,1,Club-installed professional PA system,Pioneer DJM-900NXS2,Pioneer DJM-900NXS2,Booth monitors provided,"2 × Technics SL-1210 MK2 (or equivalent, on request)",False,,False
729,Get Your Groove On,70,UNDERGRND,Netherlands,2025-12-12 23:00:00+00:00,2025-12-13 07:00:00+00:00,,CLUB & NIGHTLIFE,1,1,Club-installed professional PA system,2 × Pioneer CDJ-2000NXS2,Pioneer DJM-900NXS2,Booth monitors provided,"2 × Technics SL-1210 MK2 (or equivalent, on request)",False,,False
730,No Sundays Without Techno,70,UNDERGRND,Netherlands,2025-12-14 23:00:00+00:00,2025-12-15 04:00:00+00:00,,CLUB & NIGHTLIFE,1,1,Club-installed professional PA system,2 × Pioneer CDJ-2000NXS2,Booth monitors provided,Booth monitors provided,"2 × Technics SL-1210 MK2 (or equivalent, on request)",False,,False
731,CODE 303 x UNDRGRND,70,UNDERGRND,Netherlands,2025-12-19 23:00:00+00:00,2025-12-20 07:00:00+00:00,,CLUB & NIGHTLIFE,1,7,Club-installed professional PA system,"2 × Technics SL-1210 MK2 (or equivalent, on request)",2 × Pioneer CDJ-2000NXS2,Booth monitors provided,"2 × Technics SL-1210 MK2 (or equivalent, on request)",False,,False
732,No Sundays Without Techno,70,UNDERGRND,Netherlands,2025-12-21 23:00:00+00:00,2025-12-22 04:00:00+00:00,,CLUB & NIGHTLIFE,1,1,Club-installed professional PA system,2 × Pioneer CDJ-2000NXS2,2 × Pioneer CDJ-2000NXS2,Pioneer DJM-900NXS2,Club-installed professional PA system,False,,False
733,Christmas Special x UNDRGRND,70,UNDERGRND,Netherlands,2025-12-26 23:00:00+00:00,2025-12-27 07:00:00+00:00,,CLUB & NIGHTLIFE,1,3,Club-installed professional PA system,2 × Pioneer CDJ-2000NXS2,Booth monitors provided,Booth monitors provided,"2 × Technics SL-1210 MK2 (or equivalent, on request)",False,,False
734,No Sundays Without Techno,70,UNDERGRND,Netherlands,2025-12-28 23:00:00+00:00,2025-12-29 04:00:00+00:00,,CLUB & NIGHTLIFE,1,1,Club-installed professional PA system,2 × Pioneer CDJ-2000NXS2,Booth monitors provided,Booth monitors provided,"2 × Technics SL-1210 MK2 (or equivalent, on request)",False,,False
735,First Groove 2026,70,UNDERGRND,Netherlands,2026-01-02 23:00:00+00:00,2026-01-03 07:00:00+00:00,,CLUB & NIGHTLIFE,1,4,Club-installed professional PA system,Pioneer DJM-900NXS2,Pioneer DJM-900NXS2,Booth monitors provided,"2 × Technics SL-1210 MK2 (or equivalent, on request)",False,,False
736,No Sundays Without Techno,70,UNDERGRND,Netherlands,2026-01-04 23:00:00+00:00,2026-01-05 04:00:00+00:00,,CLUB & NIGHTLIFE,1,1,Club-installed professional PA system,2 × Pioneer CDJ-2000NXS2,Pioneer DJM-900NXS2,Booth monitors provided,"2 × Technics SL-1210 MK2 (or equivalent, on request)",False,,False
737,CODE 303 x UNDRGRND,70,UNDERGRND,Netherlands,2026-01-09 11:00:00+00:00,2026-01-10 07:00:00+00:00,,CLUB & NIGHTLIFE,1,6,Club-installed professional PA system,2 × Pioneer CDJ-2000NXS2,Booth monitors provided,https://ra.co/events/2335765,2 × Pioneer CDJ-2000NXS2,False,,False
738,No Sundays Without Techno,70,UNDERGRND,Netherlands,2026-01-11 23:00:00+00:00,2026-01-12 04:00:00+00:00,,CLUB & NIGHTLIFE,1,1,Club-installed professional PA system,2 × Pioneer CDJ-2000NXS2,Pioneer DJM-900NXS2,Booth monitors provided,"2 × Technics SL-1210 MK2 (or equivalent, on request)",False,,False
739,Spectroom x UNDRGRND,70,UNDERGRND,Netherlands,2026-01-16 23:00:00+00:00,2026-01-17 07:00:00+00:00,,CLUB & NIGHTLIFE,1,4,Club-installed professional PA system,2 × Pioneer CDJ-2000NXS2,Pioneer DJM-900NXS2,Booth monitors provided,"2 × Technics SL-1210 MK2 (or equivalent, on request)",False,,False
740,No Sundays Without Techno,70,UNDERGRND,Netherlands,2026-01-18 23:00:00+00:00,2026-01-19 04:00:00+00:00,,CLUB & NIGHTLIFE,1,1,Club-installed professional PA system,2 × Pioneer CDJ-2000NXS2,Pioneer DJM-900NXS2,Booth monitors provided,"2 × Technics SL-1210 MK2 (or equivalent, on request)",False,,False
741,Get Your Groove On,70,UNDERGRND,Netherlands,2026-01-23 23:00:00+00:00,2026-01-24 07:00:00+00:00,,CLUB & NIGHTLIFE,1,3,https://ra.co/events/2350812,2 × Pioneer CDJ-2000NXS2,Pioneer DJM-900NXS2,Pioneer DJM-900NXS2,"2 × Technics SL-1210 MK2 (or equivalent, on request)",False,,False
742,No Sundays Without Techno,70,UNDERGRND,Netherlands,2026-01-25 23:00:00+00:00,2026-01-26 04:00:00+00:00,,CLUB & NIGHTLIFE,1,1,Club-installed professional PA system,2 × Pioneer CDJ-2000NXS2,2 × Pioneer CDJ-2000NXS2,Booth monitors provided,"2 × Technics SL-1210 MK2 (or equivalent, on request)",False,,False
717,Shut Up and Dance,70,UNDERGRND,Netherlands,2026-01-30 23:00:00+00:00,2026-01-31 07:00:00+00:00,,CLUB & NIGHTLIFE,1,4,Club-installed professional PA system,2 × Pioneer CDJ-2000NXS2,2 × Pioneer CDJ-2000NXS2,Booth monitors provided,"2 × Technics SL-1210 MK2 (or equivalent, on request)",False,,False
718,RAVEGROUND,70,UNDERGRND,Netherlands,2026-01-31 23:00:00+00:00,2026-02-01 07:00:00+00:00,,CLUB & NIGHTLIFE,1,4,Club-installed professional PA system,Pioneer DJM-900NXS2,Booth monitors provided,Booth monitors provided,"2 × Technics SL-1210 MK2 (or equivalent, on request)",False,,False
719,No Sundays Without Techno,70,UNDERGRND,Netherlands,2026-02-01 23:00:00+00:00,2026-02-02 07:00:00+00:00,,CLUB & NIGHTLIFE,1,1,Club-installed professional PA system,2 × Pioneer CDJ-2000NXS2,Pioneer DJM-900NXS2,Booth monitors provided,"2 × Technics SL-1210 MK2 (or equivalent, on request)",False,,False
720,FUNK DE NACHT x UNDRGRND,70,UNDERGRND,Netherlands,2026-02-06 23:00:00+00:00,2026-02-07 07:00:00+00:00,,CLUB & NIGHTLIFE,1,4,Club-installed professional PA system,Pioneer DJM-900NXS2,Pioneer DJM-900NXS2,Booth monitors provided,"2 × Technics SL-1210 MK2 (or equivalent, on request)",False,,False
721,No Sundays Without Techno,70,UNDERGRND,Netherlands,2026-02-08 23:00:00+00:00,2026-02-09 04:00:00+00:00,,CLUB & NIGHTLIFE,1,1,Club-installed professional PA system,2 × Pioneer CDJ-2000NXS2,2 × Pioneer CDJ-2000NXS2,Pioneer DJM-900NXS2,"2 × Technics SL-1210 MK2 (or equivalent, on request)",False,,False
722,DRVN x UNDRGRND,70,UNDERGRND,Netherlands,2026-02-13 23:00:00+00:00,2026-02-14 07:00:00+00:00,,CLUB & NIGHTLIFE,1,4,Club-installed professional PA system,2 × Pioneer CDJ-2000NXS2,Pioneer DJM-900NXS2,Booth monitors provided,"2 × Technics SL-1210 MK2 (or equivalent, on request)",False,,False
723,No Sundays Without Techno,70,UNDERGRND,Netherlands,2026-02-14 23:00:00+00:00,2026-02-15 04:00:00+00:00,,CLUB & NIGHTLIFE,1,1,Club-installed professional PA system,2 × Pioneer CDJ-2000NXS2,Pioneer DJM-900NXS2,Booth monitors provided,"2 × Technics SL-1210 MK2 (or equivalent, on request)",False,,False
724,CODE 303 x UNDRGRND,70,UNDERGRND,Netherlands,2026-02-20 23:00:00+00:00,2026-02-21 07:00:00+00:00,,CLUB & NIGHTLIFE,1,6,Club-installed professional PA system,2 × Pioneer CDJ-2000NXS2,Pioneer DJM-900NXS2,Booth monitors provided,"2 × Technics SL-1210 MK2 (or equivalent, on request)",False,,False
725,No Sundays Without Techno,70,UNDERGRND,Netherlands,2026-02-22 23:00:00+00:00,2026-02-23 04:00:00+00:00,,CLUB & NIGHTLIFE,1,1,Club-installed professional PA system,2 × Pioneer CDJ-2000NXS2,Pioneer DJM-900NXS2,Booth monitors provided,"2 × Technics SL-1210 MK2 (or equivalent, on request)",False,,False
782,Melodic District x UNDRGRND,70,UNDERGRND,Netherlands,2026-04-03 23:00:00+00:00,2026-04-04 07:00:00+00:00,,CLUB & NIGHTLIFE,1,5,Venue standard,Venue standard,Venue standard,Venue standard,Venue standard,False,4,False
783,Easter Special x No Sundays Without Techno,70,UNDERGRND,Netherlands,2026-04-05 23:00:00+00:00,2026-04-06 07:00:00+00:00,,CLUB & NIGHTLIFE,1,3,Venue standard,Venue standard,Venue standard,Venue standard,Venue standard,False,3,False
789,CODE 303 x UNDRGRND,70,UNDERGRND,Netherlands,2026-04-10 23:00:00+00:00,2026-04-11 07:00:00+00:00,,CLUB & NIGHTLIFE,1,5,Standard,Standard,Standard,Standard,,False,3,False
790,No Sundays Without Techno,70,UNDERGRND,Netherlands,2026-04-12 23:00:00+00:00,2026-04-13 03:00:00+00:00,,CLUB & NIGHTLIFE,1,1,Standard,Standard,Standard,Standard,,False,3,False
791,Chrom Recordings 9 Years x UNDRGRND,70,UNDERGRND,Netherland,2026-04-17 23:00:00+00:00,2026-04-18 07:00:00+00:00,,CLUB & NIGHTLIFE,1,6,Standard,Standard,Standard,Standard,,False,3,False
792,No Sundays Without Techno,70,UNDERGRND,Netherlands,2026-04-19 23:00:00+00:00,2026-04-20 03:00:00+00:00,,CLUB & NIGHTLIFE,1,1,Standard,Standard,Standard,Standard,,False,3,False
793,No Sundays Without Techno,70,UNDERGRND,Netherlands,2026-04-26 23:00:00+00:00,2026-04-27 04:00:00+00:00,,CLUB & NIGHTLIFE,1,1,System,System,System,System,,False,3,False
801,Night Gruuv x UNDRGRND,70,UNDERGRND,Netherlands,2026-05-01 23:00:00+00:00,2026-05-02 07:00:00+00:00,,CLUB & NIGHTLIFE,1,4,Standard,Standard,Standard,Standards,Standard,False,4,False
802,RAVEGROUND - Hard Techno & Hard Bounce,70,UNDERGRND,Netherlands,2026-05-02 23:00:00+00:00,2026-05-03 07:00:00+00:00,,CLUB & NIGHTLIFE,1,5,Standard,Standard,Standard,Standard,,False,,False
803,No Sundays Without Techno,70,UNDERGRND,Netherlands,2026-05-03 23:00:00+00:00,2026-05-04 07:00:00+00:00,,CLUB & NIGHTLIFE,1,1,Standard,Standard,Standard,Standard,,False,,False
804,Endless Amsterdam,70,UNDERGRND,Netherlands,2026-05-08 23:00:00+00:00,2026-05-09 07:00:00+00:00,,CLUB & NIGHTLIFE,1,5,Standard,Standard,Standard,Standard,Standard,False,,False
805,No Sundays Without Techno,70,UNDERGRND,Netherlands,2026-05-10 23:00:00+00:00,2026-05-11 07:00:00+00:00,,CLUB & NIGHTLIFE,1,1,Standard,Standard,Standard,Standard,Standard,False,,False
806,Get Your Groove On,70,UNDERGRND,Netherlands,2026-05-15 23:00:00+00:00,2026-05-16 07:00:00+00:00,,CLUB & NIGHTLIFE,1,1,Standard,Standard,Standard,Standard,Standard,False,4,False
807,No Sundays Without Techno,70,UNDERGRND,Netherlands,2026-05-17 23:00:00+00:00,2026-05-18 07:00:00+00:00,,CLUB & NIGHTLIFE,1,1,Standard,Standard,Standard,Standard,,False,4,False
840,Radiant x UNDRGRND,70,UNDERGRND,Netherlands,2026-05-22 23:00:00+00:00,2026-05-23 07:00:00+00:00,,CLUB & NIGHTLIFE,1,4,Standard,Pioneer,Pioneer,2 × full-range booth monitors,,False,,False
808,No Sundays Without Techno,70,UNDERGRND,Netherlands,2026-05-24 23:00:00+00:00,2026-05-25 07:00:00+00:00,,CLUB & NIGHTLIFE,1,1,Standard,Standard,Standard,Standards,Standard,False,4,False
841,Gaya Carmeli BASH,70,UNDERGRND,Netherlands,2026-05-29 23:00:00+00:00,2026-05-30 07:00:00+00:00,,CLUB & NIGHTLIFE,1,6,Standard,Pioneer,Pioneer,2 × full-range booth monitors,,False,4,False
809,No Sundays Without Techno,70,UNDERGRND,Netherlands,2026-05-31 23:00:00+00:00,2026-06-01 07:00:00+00:00,,CLUB & NIGHTLIFE,1,1,Standard,Standard,Standard,Standard,Standard,False,4,False
543,Electronic Wave X Cloaka pres: PRZ Live and CEM3340 Live,89,Tillatec,Netherlands,2025-10-19 20:00:00+00:00,2025-10-20 05:00:00+00:00,,CLUB & NIGHTLIFE,1,12,Function-One / L-Acoustics (House System),2 × Pioneer CDJ-3000,Pioneer DJM-900NXS2,2 × 12” Active DJ Booth Monitors,2 × Technics SL-1200 / SL-1210,False,,False
542,LASTER ADE 2025,89,Tillatec,Netherlands,2025-10-22 23:00:00+00:00,2025-10-23 08:00:00+00:00,,CLUB & NIGHTLIFE,1,10,Function-One / L-Acoustics (House System),2 × Pioneer CDJ-3000,Pioneer DJM-900NXS2,2 × 12” Active DJ Booth Monitors,2 × Technics SL-1200 / SL-1210,False,,False
541,.VRIL & Wata Igarashi pres. Phantom Circuits LIVE at ADE,89,Tillatec,Netherlands,2025-10-23 16:00:00+00:00,2025-10-24 09:00:00+00:00,,CLUB & NIGHTLIFE,1,10,Function-One / L-Acoustics (House System),2 × Pioneer CDJ-3000,Pioneer DJM-900NXS2,2 × 12” Active DJ Booth Monitors,2 × Technics SL-1200 / SL-1210,False,,False
540,Vault Sessions @ TILLATEC | ADE,89,Tillatec,Netherlands,2025-10-23 23:00:00+00:00,2025-10-24 11:00:00+00:00,,CLUB & NIGHTLIFE,1,10,Function-One / L-Acoustics (House System),2 × Pioneer CDJ-3000,Pioneer DJM-900NXS2,https://ra.co/events/2212730,2 × Technics SL-1200 / SL-1210,False,,False
539,Disturbia x Sk_Eleven,89,Tillatec,Netherlands,2025-10-24 23:00:00+00:00,2025-10-25 10:00:00+00:00,,CLUB & NIGHTLIFE,1,9,Function-One / L-Acoustics (House System),2 × Pioneer CDJ-3000,Pioneer DJM-900NXS2,2 × 12” Active DJ Booth Monitors,2 × Technics SL-1200 / SL-1210,False,,False
538,giegling ...IsBurning,89,Tillatec,Netherlands,2025-10-25 21:00:00+00:00,2025-10-27 06:00:00+00:00,,FESTIVAL & OPEN-AIR,1,30,Function-One / L-Acoustics (House System),2 × Pioneer CDJ-3000,https://ra.co/events/2252610,2 × 12” Active DJ Booth Monitors,2 × Technics SL-1200 / SL-1210,False,,False
537,"VBX, fabric & Loud-Contact present: PLAYGROUND",89,Tillatec,Netherlands,2025-10-27 09:00:00+00:00,2025-10-28 21:00:00+00:00,,CLUB & NIGHTLIFE,1,12,Function-One / L-Acoustics (House System),2 × Pioneer CDJ-3000,Pioneer DJM-900NXS2,2 × 12” Active DJ Booth Monitors,2 × Technics SL-1200 / SL-1210,False,,False
536,ELBEREC Showcase,89,Tillatec,Netherlands,2025-10-31 23:00:00+00:00,2025-11-01 08:00:00+00:00,,CLUB & NIGHTLIFE,1,4,Function-One / L-Acoustics (House System),2 × Pioneer CDJ-3000,Pioneer DJM-900NXS2,2 × 12” Active DJ Booth Monitors,2 × Technics SL-1200 / SL-1210,False,,False
248,New Era - TILLATEC - session 4,89,Tillatec,Netherlands,2025-11-07 23:00:00+00:00,2025-11-08 05:00:00+00:00,,CLUB & NIGHTLIFE,1,4,Funktion-One,Pioneer CDJ-3000 (x3),Pioneer DJM-V10,Funktion-One RM Series,Technics SL-1210 MK7,False,,False
249,Herrensauna 10 Year Anniversary Weekender,89,Tillatec,Netherlands,2025-11-22 23:00:00+00:00,2025-11-23 06:00:00+00:00,,CLUB & NIGHTLIFE,1,12,Funktion-One,Pioneer CDJ-3000 (x3),Pioneer DJM-V10,Funktion-One RM Series,Technics SL-1210 MK7,False,,False
